Country Code,Country Name,Source Geography,Source Institution Type,Year From,Year To,Source Country,Source Name,Project Name,Project Details,Amount,Original Currency,Exchange Rate,Exchange Rate Year,Finance Type,Sector,Status,Terms,Comments,Source urls
BEN,Benin,International,Multilateral,2020,2025,Belgium,European Union,Benin-EU Digital Partnership & West African Integration,EU digital partnership and West African integration support through Team Europe approach,45,EUR,1.09,2024,Grant,DPI / DT General,Active,EU partnership grant for digital development and West African regional integration,EU engagement supporting regional integration and digital development,https://ec.europa.eu/international-partnerships/benin-digital-west-africa_en
BEN,Benin,International,Multilateral,2021,2025,Switzerland,United Nations Development Programme,Benin Digital Governance & Sustainable Development Support,Digital governance frameworks and sustainable development through digital tools,25,USD,,,Grant,data governance,Active,UNDP grant for digital governance and sustainable development capacity building,UN support for governance frameworks and sustainable development through digital tools,https://www.undp.org/benin/digital-governance-sustainable-development
BEN,Benin,International,Multilateral,2019,2025,United States,World Bank,Benin Digital Economy & Government Services Development Project,Comprehensive digital economy development and government services modernization,75,USD,,,Grant/Concessional Loan,DPI / DT General,Active,World Bank IDA credit and grant for comprehensive digital development and e-government,Major World Bank engagement supporting digital transformation and governance modernization,https://projects.worldbank.org/en/projects-operations/project-detail/P167329
BEN,Benin,International,Philanthropic,2020,2025,United States,Bill & Melinda Gates Foundation,Benin Digital Health & Maternal Health Technology Program,Digital health systems and maternal health technology for improved healthcare delivery,22,USD,,,Grant,digital health,Active,Multi-year grant for digital health systems and maternal health technology,Focus on digital health addressing healthcare delivery and maternal health challenges,https://www.gatesfoundation.org/about/committed-grants/2020/09/inv-028765
BEN,Benin,International,Philanthropic,2022,2025,Various,International Education & Development Foundations,Benin Digital Education & Youth Technology Skills Program,Digital education technology and youth technology skills development programs,18,USD,,,Grant,digital education,Active,Philanthropic grants for digital education and youth technology skills development,Focus on education technology and youth skills development for economic opportunity,https://www.educationfoundations.org/benin-digital-education-youth
BEN,Benin,International,Private FDI,2021,2025,China,Chinese Technology Companies,Chinese Technology & Smart City Infrastructure Investment,Chinese technology companies investment in smart city infrastructure and digital solutions,38,USD,,,Grant/Concessional Loan,DPI / DT General,Active,Chinese FDI in technology infrastructure complementing bilateral cooperation,Non-OECD Chinese private investment complementing government cooperation under BRI,https://www.xinhua-silkroad.com/benin-smart-city-technology
BEN,Benin,International,Private FDI,2022,2025,Various,International Technology & Fintech Investment,West African Fintech & Technology Services Investment,International investment in West African fintech and technology services market,25,USD,,,Grant/Concessional Loan,DPI / DT General,Active,International venture capital and FDI in growing fintech and technology sector,Growing international investment interest reflecting improving business environment,https://www.westafrica-fintech.com/benin-investment/
BEN,Benin,International,Private FDI,2020,2025,France,Orange Group,Orange Benin Digital Services & Infrastructure Investment,Digital services expansion and telecommunications infrastructure investment,42,EUR,1.09,2024,Grant/Concessional Loan,DPI / DT General,Active,Strategic investment in digital services and infrastructure leveraging market growth,French multinational investment leveraging colonial ties and growing market opportunities,https://www.orange.com/en/investors/benin-digital-services-investment
BEN,Benin,International,Regional/Continental Initiatives,2019,2025,Ethiopia,African Union Digital Transformation Strategy,Continental Digital Market Development - West African Hub Component,AU digital transformation strategy with Benin as West African hub for digital development,18,USD,,,Grant,DPI / DT General,Active,Benin participation in continental digital transformation as West African hub,AU Digital Transformation Strategy participation with role as regional digital hub,https://au.int/sites/default/files/documents/38507-doc-DTS_for_Africa_2020-2030_English.pdf
BEN,Benin,International,Regional/Continental Initiatives,2019,2025,Nigeria,Economic Community of West African States (ECOWAS),ECOWAS Digital Integration & West African Connectivity - Benin Component,ECOWAS regional digital integration and West African connectivity with strong Benin participation,32,USD,,,Grant,DPI / DT General,Active,Strong Benin participation in ECOWAS digital integration and regional connectivity,ECOWAS participation supporting West African regional integration and economic development,https://www.ecowas.int/digital-integration/benin-component/
BEN,Benin,International,Regional/Continental Initiatives,2020,2025,Rwanda,Smart Africa Trust Alliance (SATA),Digital ID & West African Cross-Border Services - Benin Component,Regional digital identity development and West African cross-border services coordination,22,USD,,,Grant,digital ID,Active,Benin participation in continental digital ID program with regional integration focus,Smart Africa participation supporting regional integration and continental cooperation,https://smartafrica.org/sas-project/digital-identity-benin-west-africa/
BEN,Benin,International,Regional/Continental Initiatives,2021,2025,Various,West African Economic & Monetary Union (WAEMU),WAEMU Digital Financial Integration & Common Market Development,WAEMU digital financial integration and common market development with Benin participation,15,XOF,585,2024,Grant,digital payment,Active,WAEMU participation supporting monetary union integration and common market development,Monetary union participation supporting regional financial integration and economic cooperation,https://www.uemoa.int/digital-financial-integration/benin/
BWA,Botswana,Domestic,Domestic Innovation Funding,2021,2025,,Botswana Innovation Hub,Technology Startup & Innovation Grants,"Grants for technology startups, R&D projects and digital innovation initiatives",18,BWP,13.65,2024,Grant,DPI / DT General,Active,Performance-based grants for technology innovation and startups,Government innovation hub funding for digital technology development,https://www.botswanainnovationhub.com/
BWA,Botswana,Domestic,Domestic Innovation Funding,2019,2025,,Gaborone Tech Hub,Tech Incubation & Acceleration Programs,"Incubation, acceleration and seed funding for technology startups and digital innovations",12,BWP,13.65,2022,Private Investment,DPI / DT General,Active,"Seed funding, incubation services and acceleration programs",Leading technology incubation hub supporting digital innovation,https://www.gaboronetechhub.org.bw/
BWA,Botswana,Domestic,Financial Institution Lending,2020,2025,,Botswana Development Corporation,Technology & Innovation Development Fund,"Development finance for technology companies, digital infrastructure and innovation projects",32,BWP,13.65,2023,Concessional Loan,DPI / DT General,Active,Concessional lending at 6-10% interest rates for technology sector,Development corporation lending focused on technology and digital transformation,https://www.bdc.bw/
